merchant_id,sales_date,approved_transactions,sales_amount_cop
M006,2026-03-29,3,233055
M006,2026-03-30,2,342492
M006,2026-03-31,3,315987
M006,2026-04-01,7,1085091
M006,2026-04-02,0,0
M006,2026-04-03,0,0
M006,2026-04-04,0,0
M006,2026-04-05,0,0
M006,2026-04-06,5,486035
M006,2026-04-07,2,97066
M006,2026-04-08,4,547072
M006,2026-04-09,4,459052
M006,2026-04-10,0,0
M006,2026-04-11,0,0
M006,2026-04-12,0,0
M006,2026-04-13,4,598740
M006,2026-04-14,4,204092
M006,2026-04-15,0,0
M006,2026-04-16,5,652530
M006,2026-04-17,0,0
M006,2026-04-18,0,0
M006,2026-04-19,3,396306
M006,2026-04-20,0,0
M006,2026-04-21,3,345945
M006,2026-04-22,7,1117158
M006,2026-04-23,0,0
M006,2026-04-24,0,0
M006,2026-04-25,6,315012
M006,2026-04-26,3,530007
M006,2026-04-27,4,172940
M006,2026-04-28,5,495595
M006,2026-04-29,3,480558
M006,2026-04-30,5,665825
M006,2026-05-01,2,253262
M006,2026-05-02,5,450760
M006,2026-05-03,0,0
M006,2026-05-04,3,516198
M006,2026-05-05,0,0
M006,2026-05-06,0,0
M006,2026-05-07,0,0
M006,2026-05-08,0,0
M006,2026-05-09,2,316714
M006,2026-05-10,1,162266
M006,2026-05-11,5,575560
M006,2026-05-12,6,412218
M006,2026-05-13,4,442140
M006,2026-05-14,3,308352
M006,2026-05-15,0,0
M006,2026-05-16,7,1229585
M006,2026-05-17,7,259014
M006,2026-05-18,0,0
M006,2026-05-19,1,41575
M006,2026-05-20,0,0
M006,2026-05-21,3,231501
M006,2026-05-22,0,0
M006,2026-05-23,6,1020732
M006,2026-05-24,0,0
M006,2026-05-25,3,341763
M006,2026-05-26,4,154492
M006,2026-05-27,4,561372
M006,2026-05-28,0,0
M006,2026-05-29,0,0
M006,2026-05-30,7,955836
M006,2026-05-31,0,0
M006,2026-06-01,3,495999
M006,2026-06-02,0,0
M006,2026-06-03,2,179898
M006,2026-06-04,0,0
M006,2026-06-05,3,530340
M006,2026-06-06,4,414540
M006,2026-06-07,6,1017558
M006,2026-06-08,5,403900
M006,2026-06-09,1,105419
M006,2026-06-10,0,0
M006,2026-06-11,3,418977
M006,2026-06-12,8,1389544
M006,2026-06-13,9,1540719
M006,2026-06-14,0,0
M006,2026-06-15,5,271915
M006,2026-06-16,0,0
M006,2026-06-17,0,0
M006,2026-06-18,7,1021181
M006,2026-06-19,0,0
M006,2026-06-20,5,730875
M006,2026-06-21,5,598425
M006,2026-06-22,4,408860
M006,2026-06-23,4,683884
M006,2026-06-24,4,494088
M006,2026-06-25,1,155587
M006,2026-06-26,0,0
M006,2026-06-27,0,0
M006,2026-06-28,0,0
M006,2026-06-29,2,105886
M006,2026-06-30,7,393106
M006,2026-07-01,3,301746
M006,2026-07-02,1,164267
M006,2026-07-03,2,197200
M006,2026-07-04,2,243370
M006,2026-07-05,1,146022
M006,2026-07-06,2,95396
M006,2026-07-07,25,2226867
M006,2026-07-08,1,50041
M006,2026-07-09,0,0
M006,2026-07-10,0,0
M006,2026-07-11,17,1526271
M006,2026-07-12,26,2301918
M006,2026-07-13,0,0
M006,2026-07-14,21,1876563
M006,2026-07-15,0,0
M006,2026-07-16,12,1100917
M006,2026-07-17,5,475396
M006,2026-07-18,13,1175979
M006,2026-07-19,6,575479
M006,2026-07-20,21,1901584
M006,2026-07-21,8,675562
M006,2026-07-22,23,2076730
M006,2026-07-23,0,0
M006,2026-07-24,23,2076730
M006,2026-07-25,11,1025854
M006,2026-07-26,0,0
M006,2026-07-27,27,2452043
M006,2026-07-28,19,1676396
M006,2026-07-29,23,2051709
M006,2026-07-30,15,1326105
M006,2026-07-31,28,2477064
M006,2026-08-01,0,0
M006,2026-08-02,11,950792
M006,2026-08-03,0,0
M006,2026-08-04,40,3644058
M006,2026-08-05,21,1868743
M006,2026-08-06,42,3737486
M006,2026-08-07,0,0
M006,2026-08-08,0,0
M006,2026-08-09,48,4344827
M006,2026-08-10,0,0
M006,2026-08-11,0,0
M006,2026-08-12,24,2195773
M006,2026-08-13,36,3270300
M006,2026-08-14,8,700778
M006,2026-08-15,20,1775305
M006,2026-08-16,9,840934
M006,2026-08-17,46,4157953
M006,2026-08-18,13,1167964
M006,2026-08-19,7,607341
M006,2026-08-20,44,3971078
M006,2026-08-21,6,513904
M006,2026-08-22,17,1494994
M006,2026-08-23,0,0
M006,2026-08-24,35,3130144
M006,2026-08-25,0,0
M006,2026-08-26,0,0
M006,2026-08-27,6,513904
M006,2026-08-28,22,2008898
M006,2026-08-29,0,0
M006,2026-08-30,7,607341
M006,2026-08-31,16,1448275
M007,2025-11-06,0,0
M007,2025-11-07,0,0
M007,2025-11-08,3,197994
M007,2025-11-09,0,0
M007,2025-11-10,10,1384210
M007,2025-11-11,0,0
M007,2025-11-12,2,93778
M007,2025-11-13,0,0
M007,2025-11-14,0,0
M007,2025-11-15,0,0
M007,2025-11-16,0,0
M007,2025-11-17,0,0
M007,2025-11-18,2,216680
M007,2025-11-19,3,466359
M007,2025-11-20,0,0
M007,2025-11-21,3,508419
M007,2025-11-22,0,0
M007,2025-11-23,0,0
M007,2025-11-24,0,0
M007,2025-11-25,0,0
M007,2025-11-26,5,603685
M007,2025-11-27,4,213308
M007,2025-11-28,0,0
M007,2025-11-29,5,416780
M007,2025-11-30,0,0
M007,2025-12-01,0,0
M007,2025-12-02,4,330348
M007,2025-12-03,2,354024
M007,2025-12-04,4,266052
M007,2025-12-05,3,337347
M007,2025-12-06,0,0
M007,2025-12-07,3,461361
M007,2025-12-08,2,261504
M007,2025-12-09,4,146940
M007,2025-12-10,0,0
M007,2025-12-11,5,532215
M007,2025-12-12,0,0
M007,2025-12-13,4,590952
M007,2025-12-14,3,496305
M007,2025-12-15,3,288396
M007,2025-12-16,8,1333040
M007,2025-12-17,0,0
M007,2025-12-18,4,489196
M007,2025-12-19,5,179985
M007,2025-12-20,3,511305
M007,2025-12-21,5,641345
M007,2025-12-22,0,0
M007,2025-12-23,3,287352
M007,2025-12-24,2,333442
M007,2025-12-25,1,95933
M007,2025-12-26,0,0
M007,2025-12-27,4,621472
M007,2025-12-28,0,0
M007,2025-12-29,1,95001
M007,2025-12-30,5,434825
M007,2025-12-31,4,504636
M007,2026-01-01,9,730539
M007,2026-01-02,0,0
M007,2026-01-03,2,186312
M007,2026-01-04,0,0
M007,2026-01-05,0,0
M007,2026-01-06,5,447565
M007,2026-01-07,2,120474
M007,2026-01-08,0,0
M007,2026-01-09,7,1020509
M007,2026-01-10,2,218762
M007,2026-01-11,8,1363296
M007,2026-01-12,3,107472
M007,2026-01-13,5,366090
M007,2026-01-14,0,0
M007,2026-01-15,0,0
M007,2026-01-16,0,0
M007,2026-01-17,0,0
M007,2026-01-18,0,0
M007,2026-01-19,1,120383
M007,2026-01-20,0,0
M007,2026-01-21,0,0
M007,2026-01-22,0,0
M007,2026-01-23,2,326634
M007,2026-01-24,3,292299
M007,2026-01-25,0,0
M007,2026-01-26,0,0
M007,2026-01-27,0,0
M007,2026-01-28,3,323742
M007,2026-01-29,0,0
M007,2026-01-30,3,242040
M007,2026-01-31,3,473142
M007,2026-02-01,2,358690
M007,2026-02-02,5,446925
M007,2026-02-03,3,526308
M007,2026-02-04,1,42974
M007,2026-02-05,6,1008462
M007,2026-02-06,8,554528
M007,2026-02-07,4,507924
M007,2026-02-08,3,169809
M007,2026-02-09,8,455360
M007,2026-02-10,5,589385
M007,2026-02-11,4,602204
M007,2026-02-12,1,170912
M007,2026-02-13,1,143307
M007,2026-02-14,0,0
M007,2026-02-15,4,442040
M007,2026-02-16,2,74084
M007,2026-02-17,0,0
M007,2026-02-18,0,0
M007,2026-02-19,8,280312
M007,2026-02-20,6,245850
M007,2026-02-21,0,0
M007,2026-02-22,0,0
M007,2026-02-23,3,196989
M007,2026-02-24,7,781830
M007,2026-02-25,0,0
M007,2026-02-26,5,601735
M007,2026-02-27,3,358860
M007,2026-02-28,4,621040
M007,2026-03-01,3,441318
M007,2026-03-02,0,0
M007,2026-03-03,0,0
M007,2026-03-04,1,111576
M007,2026-03-05,0,0
M007,2026-03-06,0,0
M007,2026-03-07,0,0
M007,2026-03-08,5,545230
M007,2026-03-09,3,305361
M007,2026-03-10,4,578740
M007,2026-03-11,0,0
M007,2026-03-12,2,105346
M007,2026-03-13,1,145778
M007,2026-03-14,0,0
M007,2026-03-15,0,0
M007,2026-03-16,0,0
M007,2026-03-17,0,0
M007,2026-03-18,4,598348
M007,2026-03-19,0,0
M007,2026-03-20,7,808437
M007,2026-03-21,2,178926
M007,2026-03-22,2,129634
M007,2026-03-23,5,456300
M007,2026-03-24,0,0
M007,2026-03-25,2,286046
M007,2026-03-26,0,0
M007,2026-03-27,3,368310
M007,2026-03-28,0,0
M007,2026-03-29,0,0
M007,2026-03-30,6,893922
M007,2026-03-31,0,0
M007,2026-04-01,1,154523
M007,2026-04-02,4,308272
M007,2026-04-03,3,378690
M007,2026-04-04,0,0
M007,2026-04-05,5,720215
M007,2026-04-06,0,0
M007,2026-04-07,4,607612
M007,2026-04-08,0,0
M007,2026-04-09,0,0
M007,2026-04-10,3,518376
M007,2026-04-11,0,0
M007,2026-04-12,3,185517
M007,2026-04-13,3,368364
M007,2026-04-14,2,174844
M007,2026-04-15,0,0
M007,2026-04-16,6,845796
M007,2026-04-17,0,0
M007,2026-04-18,0,0
M007,2026-04-19,0,0
M007,2026-04-20,0,0
M007,2026-04-21,0,0
M007,2026-04-22,4,176664
M007,2026-04-23,0,0
M007,2026-04-24,1,63117
M007,2026-04-25,1,134538
M007,2026-04-26,6,932772
M007,2026-04-27,0,0
M007,2026-04-28,3,291621
M007,2026-04-29,0,0
M007,2026-04-30,0,0
M007,2026-05-01,1,120622
M007,2026-05-02,3,262071
M007,2026-05-03,0,0
M007,2026-05-04,0,0
M007,2026-05-05,6,381288
M007,2026-05-06,3,344052
M007,2026-05-07,5,843960
M007,2026-05-08,6,1037274
M007,2026-05-09,3,416697
M007,2026-05-10,3,312477
M007,2026-05-11,3,355746
M007,2026-05-12,0,0
M007,2026-05-13,0,0
M007,2026-05-14,0,0
M007,2026-05-15,0,0
M007,2026-05-16,4,392668
M007,2026-05-17,0,0
M007,2026-05-18,2,259044
M007,2026-05-19,3,244878
M007,2026-05-20,2,267740
M007,2026-05-21,0,0
M007,2026-05-22,6,688032
M007,2026-05-23,4,175172
M007,2026-05-24,8,1342904
M007,2026-05-25,3,280359
M007,2026-05-26,4,388588
M007,2026-05-27,0,0
M007,2026-05-28,7,1245629
M007,2026-05-29,3,431328
M007,2026-05-30,2,202584
M007,2026-05-31,2,149894
M007,2026-06-01,3,198540
M007,2026-06-02,0,0
M007,2026-06-03,0,0
M007,2026-06-04,0,0
M007,2026-06-05,3,113694
M007,2026-06-06,4,200340
M007,2026-06-07,0,0
M007,2026-06-08,0,0
M007,2026-06-09,6,261900
M007,2026-06-10,2,354648
M007,2026-06-11,3,425106
M007,2026-06-12,3,394434
M007,2026-06-13,6,258936
M007,2026-06-14,3,195393
M007,2026-06-15,5,581010
M007,2026-06-16,4,579288
M007,2026-06-17,3,304377
M007,2026-06-18,2,155982
M007,2026-06-19,2,190598
M007,2026-06-20,5,227750
M007,2026-06-21,5,585935
M007,2026-06-22,4,440400
M007,2026-06-23,5,746915
M007,2026-06-24,0,0
M007,2026-06-25,1,74977
M007,2026-06-26,0,0
M007,2026-06-27,5,536325
M007,2026-06-28,0,0
M007,2026-06-29,4,417312
M007,2026-06-30,0,0
M007,2026-07-01,6,605514
M007,2026-07-02,7,855316
M007,2026-07-03,0,0
M007,2026-07-04,0,0
M007,2026-07-05,0,0
M007,2026-07-06,0,0
M007,2026-07-07,0,0
M007,2026-07-08,26,2320008
M007,2026-07-09,29,2613333
M007,2026-07-10,9,773333
M007,2026-07-11,21,1866666
M007,2026-07-12,23,2026666
M007,2026-07-13,0,0
M007,2026-07-14,12,1040000
M007,2026-07-15,0,0
M007,2026-07-16,0,0
M007,2026-07-17,17,1493333
M007,2026-07-18,1,26666
M007,2026-07-19,18,1600000
M007,2026-07-20,12,1093333
M007,2026-07-21,6,533333
M007,2026-07-22,23,2053333
M007,2026-07-23,19,1706666
M007,2026-07-24,2,186666
M007,2026-07-25,0,0
M007,2026-07-26,21,1893333
M007,2026-07-27,0,0
M007,2026-07-28,25,2293333
M007,2026-07-29,6,506666
M007,2026-07-30,2,213333
M007,2026-07-31,0,0
M007,2026-08-01,29,2586666
M007,2026-08-02,13,1173333
M007,2026-08-03,0,0
M007,2026-08-04,0,0
M007,2026-08-05,0,0
M007,2026-08-06,0,0
M007,2026-08-07,0,0
M007,2026-08-08,0,0
M007,2026-08-09,0,0
M007,2026-08-10,0,0
M007,2026-08-11,0,0
M007,2026-08-12,0,0
M007,2026-08-13,0,0
M007,2026-08-14,0,0
M007,2026-08-15,0,0
M007,2026-08-16,0,0
M007,2026-08-17,0,0
M007,2026-08-18,0,0
M007,2026-08-19,0,0
M007,2026-08-20,0,0
M007,2026-08-21,0,0
M007,2026-08-22,0,0
M007,2026-08-23,0,0
M007,2026-08-24,0,0
M007,2026-08-25,0,0
M007,2026-08-26,0,0
M007,2026-08-27,0,0
M007,2026-08-28,0,0
M007,2026-08-29,0,0
M007,2026-08-30,0,0
M007,2026-08-31,0,0
M008,2026-05-16,0,0
M008,2026-05-17,0,0
M008,2026-05-18,8,904680
M008,2026-05-19,0,0
M008,2026-05-20,0,0
M008,2026-05-21,9,1269054
M008,2026-05-22,0,0
M008,2026-05-23,7,526799
M008,2026-05-24,5,1077920
M008,2026-05-25,6,425514
M008,2026-05-26,10,830310
M008,2026-05-27,8,1622424
M008,2026-05-28,8,733416
M008,2026-05-29,11,1067770
M008,2026-05-30,6,1048422
M008,2026-05-31,11,2124529
M008,2026-06-01,3,574941
M008,2026-06-02,8,596600
M008,2026-06-03,7,594496
M008,2026-06-04,5,805500
M008,2026-06-05,9,922320
M008,2026-06-06,0,0
M008,2026-06-07,0,0
M008,2026-06-08,14,2772112
M008,2026-06-09,8,2028728
M008,2026-06-10,12,2005956
M008,2026-06-11,11,2744709
M008,2026-06-12,0,0
M008,2026-06-13,15,2719635
M008,2026-06-14,0,0
M008,2026-06-15,0,0
M008,2026-06-16,0,0
M008,2026-06-17,0,0
M008,2026-06-18,9,1907667
M008,2026-06-19,10,1799780
M008,2026-06-20,6,1000728
M008,2026-06-21,8,1989080
M008,2026-06-22,0,0
M008,2026-06-23,9,1967058
M008,2026-06-24,5,592460
M008,2026-06-25,0,0
M008,2026-06-26,6,1348938
M008,2026-06-27,11,1195073
M008,2026-06-28,7,1221017
M008,2026-06-29,0,0
M008,2026-06-30,9,1442070
M008,2026-07-01,9,818424
M008,2026-07-02,6,704376
M008,2026-07-03,9,2188881
M008,2026-07-04,0,0
M008,2026-07-05,0,0
M008,2026-07-06,8,917824
M008,2026-07-07,19,2854276
M008,2026-07-08,19,2814070
M008,2026-07-09,8,1165829
M008,2026-07-10,23,3376884
M008,2026-07-11,26,3859296
M008,2026-07-12,8,1165829
M008,2026-07-13,0,0
M008,2026-07-14,19,2894472
M008,2026-07-15,15,2211055
M008,2026-07-16,0,0
M008,2026-07-17,12,1849246
M008,2026-07-18,14,2050251
M008,2026-07-19,0,0
M008,2026-07-20,21,3216080
M008,2026-07-21,1,160804
M008,2026-07-22,20,2974874
M008,2026-07-23,7,1005025
M008,2026-07-24,0,0
M008,2026-07-25,12,1809045
M008,2026-07-26,0,0
M008,2026-07-27,3,482412
M008,2026-07-28,0,0
M008,2026-07-29,24,3658291
M008,2026-07-30,0,0
M008,2026-07-31,1,120603
M008,2026-08-01,13,1889447
M008,2026-08-02,3,442211
M008,2026-08-03,0,0
M008,2026-08-04,0,0
M008,2026-08-05,4,651471
M008,2026-08-06,0,0
M008,2026-08-07,0,0
M008,2026-08-08,4,574817
M008,2026-08-09,5,804744
M008,2026-08-10,15,2299270
M008,2026-08-11,10,1532846
M008,2026-08-12,8,1226277
M008,2026-08-13,12,1762773
M008,2026-08-14,0,0
M008,2026-08-15,0,0
M008,2026-08-16,0,0
M008,2026-08-17,0,0
M008,2026-08-18,22,3372262
M008,2026-08-19,0,0
M008,2026-08-20,22,3295620
M008,2026-08-21,21,3180656
M008,2026-08-22,15,2260948
M008,2026-08-23,18,2720802
M008,2026-08-24,24,3525547
M008,2026-08-25,18,2644160
M008,2026-08-26,13,1992700
M008,2026-08-27,13,1916058
M008,2026-08-28,18,2720802
M008,2026-08-29,8,1149635
M008,2026-08-30,6,843065
M008,2026-08-31,24,3525547
M009,2026-08-07,0,0
M009,2026-08-08,0,0
M009,2026-08-09,0,0
M009,2026-08-10,0,0
M009,2026-08-11,0,0
M009,2026-08-12,0,0
M009,2026-08-13,0,0
M009,2026-08-14,0,0
M009,2026-08-15,0,0
M009,2026-08-16,0,0
M009,2026-08-17,0,0
M009,2026-08-18,0,0
M009,2026-08-19,0,0
M009,2026-08-20,0,0
M009,2026-08-21,0,0
M009,2026-08-22,0,0
M009,2026-08-23,0,0
M009,2026-08-24,0,0
M009,2026-08-25,5,949860
M009,2026-08-26,6,1135452
M009,2026-08-27,0,0
M009,2026-08-28,0,0
M009,2026-08-29,8,665544
M009,2026-08-30,0,0
M009,2026-08-31,5,821485
M010,2026-08-18,0,0
M010,2026-08-19,0,0
M010,2026-08-20,0,0
M010,2026-08-21,0,0
M010,2026-08-22,0,0
M010,2026-08-23,0,0
M010,2026-08-24,0,0
M010,2026-08-25,0,0
M010,2026-08-26,0,0
M010,2026-08-27,0,0
M010,2026-08-28,0,0
M010,2026-08-29,0,0
M010,2026-08-30,0,0
M010,2026-08-31,0,0
M012,2025-10-29,0,0
M012,2025-10-30,0,0
M012,2025-10-31,0,0
M012,2025-11-01,0,0
M012,2025-11-02,0,0
M012,2025-11-03,1,125802
M012,2025-11-04,2,134268
M012,2025-11-05,0,0
M012,2025-11-06,0,0
M012,2025-11-07,4,571508
M012,2025-11-08,0,0
M012,2025-11-09,5,784490
M012,2025-11-10,0,0
M012,2025-11-11,3,490188
M012,2025-11-12,0,0
M012,2025-11-13,4,496944
M012,2025-11-14,0,0
M012,2025-11-15,4,426840
M012,2025-11-16,0,0
M012,2025-11-17,0,0
M012,2025-11-18,2,286954
M012,2025-11-19,1,128620
M012,2025-11-20,3,465390
M012,2025-11-21,4,598572
M012,2025-11-22,4,323116
M012,2025-11-23,5,446810
M012,2025-11-24,7,495509
M012,2025-11-25,6,990216
M012,2025-11-26,0,0
M012,2025-11-27,3,193491
M012,2025-11-28,0,0
M012,2025-11-29,3,304995
M012,2025-11-30,0,0
M012,2025-12-01,7,346465
M012,2025-12-02,4,617216
M012,2025-12-03,4,678992
M012,2025-12-04,0,0
M012,2025-12-05,9,1086462
M012,2025-12-06,0,0
M012,2025-12-07,5,343340
M012,2025-12-08,2,187038
M012,2025-12-09,2,248496
M012,2025-12-10,6,662502
M012,2025-12-11,0,0
M012,2025-12-12,0,0
M012,2025-12-13,7,428344
M012,2025-12-14,0,0
M012,2025-12-15,6,263412
M012,2025-12-16,1,122398
M012,2025-12-17,0,0
M012,2025-12-18,0,0
M012,2025-12-19,4,544228
M012,2025-12-20,0,0
M012,2025-12-21,0,0
M012,2025-12-22,0,0
M012,2025-12-23,0,0
M012,2025-12-24,4,357288
M012,2025-12-25,0,0
M012,2025-12-26,3,297267
M012,2025-12-27,0,0
M012,2025-12-28,0,0
M012,2025-12-29,4,637760
M012,2025-12-30,4,355700
M012,2025-12-31,5,750875
M012,2026-01-01,6,679716
M012,2026-01-02,0,0
M012,2026-01-03,7,1059807
M012,2026-01-04,4,207000
M012,2026-01-05,4,163808
M012,2026-01-06,9,703809
M012,2026-01-07,0,0
M012,2026-01-08,0,0
M012,2026-01-09,3,259992
M012,2026-01-10,0,0
M012,2026-01-11,3,522249
M012,2026-01-12,2,322846
M012,2026-01-13,7,413161
M012,2026-01-14,0,0
M012,2026-01-15,4,508104
M012,2026-01-16,5,858910
M012,2026-01-17,0,0
M012,2026-01-18,5,454455
M012,2026-01-19,2,315100
M012,2026-01-20,8,710664
M012,2026-01-21,0,0
M012,2026-01-22,0,0
M012,2026-01-23,4,323152
M012,2026-01-24,0,0
M012,2026-01-25,6,733566
M012,2026-01-26,5,582350
M012,2026-01-27,0,0
M012,2026-01-28,7,879494
M012,2026-01-29,0,0
M012,2026-01-30,4,385504
M012,2026-01-31,0,0
M012,2026-02-01,4,449264
M012,2026-02-02,4,282728
M012,2026-02-03,4,697108
M012,2026-02-04,0,0
M012,2026-02-05,4,572752
M012,2026-02-06,0,0
M012,2026-02-07,0,0
M012,2026-02-08,4,643972
M012,2026-02-09,7,717934
M012,2026-02-10,4,230400
M012,2026-02-11,4,607260
M012,2026-02-12,0,0
M012,2026-02-13,0,0
M012,2026-02-14,4,643100
M012,2026-02-15,5,810125
M012,2026-02-16,0,0
M012,2026-02-17,4,662224
M012,2026-02-18,0,0
M012,2026-02-19,5,370625
M012,2026-02-20,4,312132
M012,2026-02-21,4,304804
M012,2026-02-22,2,245766
M012,2026-02-23,1,66991
M012,2026-02-24,0,0
M012,2026-02-25,0,0
M012,2026-02-26,2,237068
M012,2026-02-27,0,0
M012,2026-02-28,0,0
M012,2026-03-01,0,0
M012,2026-03-02,1,46962
M012,2026-03-03,6,585336
M012,2026-03-04,1,41593
M012,2026-03-05,5,395215
M012,2026-03-06,4,522256
M012,2026-03-07,3,191412
M012,2026-03-08,0,0
M012,2026-03-09,5,648660
M012,2026-03-10,0,0
M012,2026-03-11,1,131751
M012,2026-03-12,2,359226
M012,2026-03-13,4,466596
M012,2026-03-14,6,1018470
M012,2026-03-15,6,497946
M012,2026-03-16,0,0
M012,2026-03-17,3,236133
M012,2026-03-18,3,444945
M012,2026-03-19,0,0
M012,2026-03-20,6,1043340
M012,2026-03-21,1,59356
M012,2026-03-22,5,441890
M012,2026-03-23,0,0
M012,2026-03-24,0,0
M012,2026-03-25,0,0
M012,2026-03-26,3,525507
M012,2026-03-27,3,448788
M012,2026-03-28,0,0
M012,2026-03-29,5,243365
M012,2026-03-30,0,0
M012,2026-03-31,0,0
M012,2026-04-01,2,117118
M012,2026-04-02,0,0
M012,2026-04-03,0,0
M012,2026-04-04,1,157012
M012,2026-04-05,0,0
M012,2026-04-06,2,155450
M012,2026-04-07,0,0
M012,2026-04-08,3,327768
M012,2026-04-09,0,0
M012,2026-04-10,0,0
M012,2026-04-11,8,1141576
M012,2026-04-12,4,318968
M012,2026-04-13,5,443280
M012,2026-04-14,0,0
M012,2026-04-15,1,158518
M012,2026-04-16,5,321060
M012,2026-04-17,0,0
M012,2026-04-18,0,0
M012,2026-04-19,0,0
M012,2026-04-20,0,0
M012,2026-04-21,4,531560
M012,2026-04-22,1,82346
M012,2026-04-23,0,0
M012,2026-04-24,4,345484
M012,2026-04-25,7,510797
M012,2026-04-26,4,629836
M012,2026-04-27,0,0
M012,2026-04-28,0,0
M012,2026-04-29,4,313428
M012,2026-04-30,0,0
M012,2026-05-01,0,0
M012,2026-05-02,0,0
M012,2026-05-03,0,0
M012,2026-05-04,4,342048
M012,2026-05-05,6,811770
M012,2026-05-06,4,709728
M012,2026-05-07,0,0
M012,2026-05-08,0,0
M012,2026-05-09,2,342232
M012,2026-05-10,2,101912
M012,2026-05-11,2,265818
M012,2026-05-12,0,0
M012,2026-05-13,4,248672
M012,2026-05-14,0,0
M012,2026-05-15,0,0
M012,2026-05-16,8,660248
M012,2026-05-17,3,375588
M012,2026-05-18,4,642412
M012,2026-05-19,0,0
M012,2026-05-20,0,0
M012,2026-05-21,8,1053664
M012,2026-05-22,6,1041564
M012,2026-05-23,0,0
M012,2026-05-24,6,460908
M012,2026-05-25,3,179694
M012,2026-05-26,0,0
M012,2026-05-27,7,765191
M012,2026-05-28,1,138739
M012,2026-05-29,0,0
M012,2026-05-30,5,838280
M012,2026-05-31,7,634067
M012,2026-06-01,1,108286
M012,2026-06-02,2,171368
M012,2026-06-03,4,567448
M012,2026-06-04,0,0
M012,2026-06-05,2,209826
M012,2026-06-06,2,278574
M012,2026-06-07,4,650300
M012,2026-06-08,0,0
M012,2026-06-09,6,836052
M012,2026-06-10,3,146805
M012,2026-06-11,1,72901
M012,2026-06-12,3,408183
M012,2026-06-13,0,0
M012,2026-06-14,7,1202544
M012,2026-06-15,6,364440
M012,2026-06-16,7,697935
M012,2026-06-17,5,729615
M012,2026-06-18,0,0
M012,2026-06-19,2,305850
M012,2026-06-20,0,0
M012,2026-06-21,7,676858
M012,2026-06-22,5,225840
M012,2026-06-23,5,867570
M012,2026-06-24,0,0
M012,2026-06-25,2,224152
M012,2026-06-26,0,0
M012,2026-06-27,3,431706
M012,2026-06-28,1,93803
M012,2026-06-29,2,233374
M012,2026-06-30,2,309432
M012,2026-07-01,2,226080
M012,2026-07-02,0,0
M012,2026-07-03,3,148437
M012,2026-07-04,0,0
M012,2026-07-05,2,123888
M012,2026-07-06,0,0
M012,2026-07-07,5,437548
M012,2026-07-08,9,769744
M012,2026-07-09,8,721129
M012,2026-07-10,4,316000
M012,2026-07-11,0,0
M012,2026-07-12,5,486154
M012,2026-07-13,9,794052
M012,2026-07-14,4,380821
M012,2026-07-15,0,0
M012,2026-07-16,7,664411
M012,2026-07-17,0,0
M012,2026-07-18,8,704924
M012,2026-07-19,6,502359
M012,2026-07-20,6,534770
M012,2026-07-21,4,332205
M012,2026-07-22,0,0
M012,2026-07-23,4,372718
M012,2026-07-24,2,162051
M012,2026-07-25,0,0
M012,2026-07-26,2,153948
M012,2026-07-27,3,243077
M012,2026-07-28,0,0
M012,2026-07-29,1,24307
M012,2026-07-30,2,210667
M012,2026-07-31,9,810257
M012,2026-08-01,0,0
M012,2026-08-02,0,0
M012,2026-08-03,0,0
M012,2026-08-04,0,0
M012,2026-08-05,7,651192
M012,2026-08-06,5,479817
M012,2026-08-07,0,0
M012,2026-08-08,6,568926
M012,2026-08-09,0,0
M012,2026-08-10,7,603198
M012,2026-08-11,1,116527
M012,2026-08-12,0,0
M012,2026-08-13,6,520944
M012,2026-08-14,0,0
M012,2026-08-15,4,322162
M012,2026-08-16,0,0
M012,2026-08-17,7,651180
M012,2026-08-18,3,267326
M012,2026-08-19,5,459253
M012,2026-08-20,2,191926
M012,2026-08-21,0,0
M012,2026-08-22,7,644325
M012,2026-08-23,1,75399
M012,2026-08-24,7,630616
M012,2026-08-25,7,644325
M012,2026-08-26,7,637471
M012,2026-08-27,4,335872
M012,2026-08-28,6,500380
M012,2026-08-29,6,541507
M012,2026-08-30,0,0
M012,2026-08-31,2,157654
M014,2026-04-07,0,0
M014,2026-04-08,0,0
M014,2026-04-09,0,0
M014,2026-04-10,0,0
M014,2026-04-11,0,0
M014,2026-04-12,11,2693834
M014,2026-04-13,0,0
M014,2026-04-14,7,604065
M014,2026-04-15,8,1923240
M014,2026-04-16,0,0
M014,2026-04-17,6,1111548
M014,2026-04-18,14,2157904
M014,2026-04-19,10,882210
M014,2026-04-20,7,1089298
M014,2026-04-21,5,696260
M014,2026-04-22,7,1603357
M014,2026-04-23,7,514297
M014,2026-04-24,9,1453986
M014,2026-04-25,14,1987454
M014,2026-04-26,3,529029
M014,2026-04-27,11,1040798
M014,2026-04-28,10,2462160
M014,2026-04-29,7,970221
M014,2026-04-30,0,0
M014,2026-05-01,9,783873
M014,2026-05-02,8,769912
M014,2026-05-03,8,1980408
M014,2026-05-04,5,1053975
M014,2026-05-05,0,0
M014,2026-05-06,0,0
M014,2026-05-07,7,1048628
M014,2026-05-08,5,505230
M014,2026-05-09,8,1853496
M014,2026-05-10,12,989712
M014,2026-05-11,9,1965276
M014,2026-05-12,6,1159068
M014,2026-05-13,0,0
M014,2026-05-14,6,979584
M014,2026-05-15,0,0
